year,CODE_NAME,SUBCLASS,site_name,chemname,repro,carcinogen,groundwater,air,aquatic,critical,lbs_chm_used,acre_treated,acre_planted
2014,ORCHARD_DECIDUOUS,APPLES,APPLE,PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,5.281280000000001,40,40
2014,ORCHARD_DECIDUOUS,APPLES,APPLE,STREPTOMYCIN SULFATE,TRUE,NA,NA,NA,NA,NA,106.512,383.5,383.5
2014,ORCHARD_DECIDUOUS,APPLES,APPLE,THIOPHANATE-METHYL,TRUE,NA,NA,NA,NA,NA,0.4375,0.15,0.5
2014,ORCHARD_DECIDUOUS,APPLES,APPLE,ZIRAM,NA,NA,NA,NA,TRUE,NA,1461.9360000000001,320.59999999999997,360.59999999999997
2014,ORCHARD_DECIDUOUS,MISCELLANEOUS DECIDUOUS,FIG,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,107.300223,60.22,60.75
2014,ORCHARD_DECIDUOUS,MISCELLANEOUS DECIDUOUS,FIG,ORYZALIN,NA,TRUE,NA,NA,NA,NA,124.8062656,30,30
2014,ORCHARD_DECIDUOUS,MISCELLANEOUS DECIDUOUS,FIG,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,22.5738886,30,30
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,92.96765549999999,5072.1,5116.1
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,CARBARYL,TRUE,TRUE,NA,TRUE,TRUE,TRUE,5370.5034243,2148.9,2150.9
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,DIAZINON,NA,NA,NA,NA,TRUE,TRUE,2334.35,1773.7,1867.7
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,DIURON,NA,TRUE,TRUE,NA,TRUE,TRUE,173.9719058,54.34,170
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,123.009348,1924.7,1976.7
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,24.4736034,59.7,109.5
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,2464.549729,1851.5,3651.7
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,2920.717242,2239.27,3858.5
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,KRESOXIM-METHYL,NA,TRUE,NA,NA,NA,NA,159.09,869.8,1028.7
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,100.4273832,2908.4,2995.4
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,MANCOZEB,NA,TRUE,NA,TRUE,TRUE,NA,27850.9425,12235.2,12551.2
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,ORYZALIN,NA,TRUE,NA,NA,NA,NA,168.6964216,81.12,248
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,206.44922970000002,807.17,1349.2
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,42.045228,14.8,37
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,SIMAZINE,TRUE,NA,TRUE,NA,TRUE,TRUE,239.04,66.4,316.2
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,STREPTOMYCIN SULFATE,TRUE,NA,NA,NA,NA,NA,717.0688,3597.1,4006.3
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,THIOPHANATE-METHYL,TRUE,NA,NA,NA,NA,NA,0.2625,0.1,0.1
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,ZINC PHOSPHIDE,NA,NA,NA,TRUE,NA,NA,8.5,170,170
2014,ORCHARD_DECIDUOUS,PEARS,PEAR,ZIRAM,NA,NA,NA,NA,TRUE,NA,3623.832,794.7,820.7
2014,ORCHARD_DECIDUOUS,POMEGRANATES,POMEGRANATE,IMIDACLOPRID,NA,NA,NA,NA,TRUE,NA,1.1992428,12,12
2014,ORCHARD_DECIDUOUS,POMEGRANATES,POMEGRANATE,METHOMYL,NA,NA,NA,NA,TRUE,TRUE,10.8,12,12
2014,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,2.890854,122,122
2014,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,CHLOROTHALONIL,NA,TRUE,NA,NA,TRUE,NA,365.542632,122,122
2014,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,9.1817376,191.02,206
2014,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,16.1530677,49,49
2014,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,203.71711000000002,115.44,264
2014,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,21.0462407,20.38,26
2014,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,IPRODIONE,NA,TRUE,NA,NA,NA,NA,100.0749568,170,170
2014,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,MYCLOBUTANIL,TRUE,NA,NA,NA,NA,NA,18.208,163,163
2014,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,ORYZALIN,NA,TRUE,NA,NA,NA,NA,146.5591896,62.22,146.31
2014,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,68.8323081,110.38000000000001,247
2014,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,PHOSMET,NA,NA,NA,NA,NA,TRUE,3.5,1.5,1.5
2014,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,23.472,244.25,244.25
2014,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,ZIRAM,NA,NA,NA,NA,TRUE,NA,13.68,3,3
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,"2,4-D, DIMETHYLAMINE SALT",NA,NA,NA,TRUE,NA,NA,4.3605,21,23
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,9.53584244,417,543
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,CHLOROTHALONIL,NA,TRUE,NA,NA,TRUE,NA,1.498122,0.25,0.5
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,CHLORPYRIFOS,TRUE,NA,NA,TRUE,TRUE,TRUE,15.2193582,16.2,16.2
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,DIAZINON,NA,NA,NA,NA,TRUE,TRUE,525.460384,373.8,408.8
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,1.5963528,27.7,37.7
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,433.7745399,1544.05,1838.8
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,933.810178,490.02000000000004,1083.9
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,1353.5417942,817.91,1658.5
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,IMIDACLOPRID,NA,NA,NA,NA,TRUE,NA,97.713657,1089.4,1108.4
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,IPRODIONE,NA,TRUE,NA,NA,NA,NA,1013.3375616,1256.7,1292.7
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,44.8713165,1146.25,1422
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,MALATHION,NA,TRUE,NA,NA,TRUE,TRUE,79.8975774,46,53
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,MYCLOBUTANIL,TRUE,NA,NA,NA,NA,NA,100.408,735.7,779.7
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,ORYZALIN,NA,TRUE,NA,NA,NA,NA,872.5771656,235.25,502.7
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,328.1162304,499.26,1249.5
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,PARAQUAT DICHLORIDE,NA,NA,NA,NA,TRUE,NA,602.8652728,870.73,1759.8
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,66.476925,29.11,70
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,PERMETHRIN,NA,NA,NA,NA,TRUE,TRUE,5.9132448,33,101.5
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,PROPARGITE,TRUE,NA,NA,NA,TRUE,NA,153.6,80,80
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,185.88544,1992.5,2016.5
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,PYRETHRINS,NA,NA,NA,NA,NA,TRUE,1.6471050000000003,45,45
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,THIOPHANATE-METHYL,TRUE,NA,NA,NA,NA,NA,18.83,22.25,25.5
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,ZINC PHOSPHIDE,NA,NA,NA,TRUE,NA,NA,4,75,350.4
2014,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,ZIRAM,NA,NA,NA,NA,TRUE,NA,387.6,126,141
2014,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,0.30503759999999996,6.5,7.5
2014,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,2.0941857,5.5,5.5
2014,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,FORMETANATE HYDROCHLORIDE,NA,NA,NA,NA,NA,TRUE,2.99,9,10
2014,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,3.066144,6,6
2014,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,4.5788714,5.5,5.5
2014,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,IMIDACLOPRID,NA,NA,NA,NA,TRUE,NA,0.1199324,1,1
2014,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,IPRODIONE,NA,TRUE,NA,NA,NA,NA,10.7585504,15,15
2014,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,0.0358758,1,1
2014,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,MYCLOBUTANIL,TRUE,NA,NA,NA,NA,NA,1.877,19.5,21.5
2014,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,2.0065763,2,2
2014,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,0.096,1,1
2014,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,ZIRAM,NA,NA,NA,NA,TRUE,NA,54.72,8,9
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,DIAZINON,NA,NA,NA,NA,TRUE,TRUE,1,2,2
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,0.7066667999999999,14.530000000000001,19
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,5.1518643,14,14
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,FORMETANATE HYDROCHLORIDE,NA,NA,NA,NA,NA,TRUE,0.92,1,1
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,4.067323,7,16
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,33.3383223,25.8,41.75
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,IPRODIONE,NA,TRUE,NA,NA,NA,NA,27.0580544,38,38
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,MYCLOBUTANIL,TRUE,NA,NA,NA,NA,NA,2.702,23,25
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,ORYZALIN,NA,TRUE,NA,NA,NA,NA,0.7800432,0.25,0.75
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,16.0348396,17.42,26.75
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,0.0224,0.25,0.25
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,ZIRAM,NA,NA,NA,NA,TRUE,NA,220.02,39.03,43.5
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,CHLOROTHALONIL,NA,TRUE,NA,NA,TRUE,NA,30.17844,10,10
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,0.1271004,2.5,2.5
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,1.3778619,3.5,3.5
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,2.497884,3.33,10
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,30.314386400000004,22.5,33
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,IPRODIONE,NA,TRUE,NA,NA,NA,NA,12.5857472,18,18
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,MYCLOBUTANIL,TRUE,NA,NA,NA,NA,NA,0.527,3.5,3.5
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,31.075499,19.25,28
2014,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,THIOPHANATE-METHYL,TRUE,NA,NA,NA,NA,NA,7.4958123,10,10
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,"1,3-DICHLOROPROPENE",NA,TRUE,NA,TRUE,NA,NA,38567.783475,129.5,261
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,85.70224656,3561.2,4108.3
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,ALUMINUM PHOSPHIDE,NA,NA,NA,TRUE,NA,NA,0.5334,67.2,672
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,BIFENTHRIN,NA,NA,NA,NA,TRUE,TRUE,100.6896826,755,883
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,CHLORPYRIFOS,TRUE,NA,NA,TRUE,TRUE,TRUE,1839.3467066,1025.6,1489.7
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,DIURON,NA,TRUE,TRUE,NA,TRUE,TRUE,55.0544016,27.5,65
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,23.202102,619.6,677.7
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,ETHEPHON,NA,NA,NA,NA,NA,TRUE,83.752235,157,217
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,2991.8480363,1803.1299999999999,3576
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,4259.8544528,2046.99,3816.4
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,IMIDACLOPRID,NA,NA,NA,NA,TRUE,NA,91.6213734,957,1077
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,IPRODIONE,NA,TRUE,NA,NA,NA,NA,15.9308448,21.3,22.9
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,46.846578799999996,1049.7,1203.7
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,MALATHION,NA,TRUE,NA,NA,TRUE,TRUE,1519.051358,679,891
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,MANCOZEB,NA,TRUE,NA,TRUE,TRUE,NA,834.36,463.2,601.4
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,ORYZALIN,NA,TRUE,NA,NA,NA,NA,1099.1313954,262.32,734
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,615.24222355,1733.47,4340.7
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,PARAQUAT DICHLORIDE,NA,NA,NA,NA,TRUE,NA,914.3975087,919.73,2204.3
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,598.3682157,284.62,819.6
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,PERMETHRIN,NA,NA,NA,NA,TRUE,TRUE,19.257561600000002,96,96
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,PROPARGITE,TRUE,NA,NA,NA,TRUE,NA,1006.7871324,408.4,441.4
2014,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,SIMAZINE,TRUE,NA,TRUE,NA,TRUE,TRUE,213.535074,98.99,298
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,(S)-CYPERMETHRIN,NA,NA,NA,NA,NA,TRUE,1258.20676312,27614.43,27817.73
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,ALUMINUM PHOSPHIDE,NA,NA,NA,TRUE,NA,NA,24.75,75.4,110.9
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,BROMOXYNIL OCTANOATE,TRUE,NA,NA,NA,NA,NA,509.9614722,1429.9,1494.7
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,CHLORPYRIFOS,TRUE,NA,NA,TRUE,TRUE,TRUE,19529.732152380002,37622.52,38088.12
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,CYPERMETHRIN,NA,NA,NA,NA,TRUE,TRUE,14.1050034,283.9,284.9
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,DIMETHOATE,NA,NA,NA,NA,TRUE,TRUE,27121.1296655,58987.84,60408.88
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,DIURON,NA,TRUE,TRUE,NA,TRUE,TRUE,7354.7109665,4123.9,4832.5
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,GAMMA-CYHALOTHRIN,NA,NA,NA,NA,NA,TRUE,5.92535844,470,470
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,"GLYPHOSATE, DIAMMONIUM SALT",NA,TRUE,NA,NA,NA,NA,32.6299,58,168
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,12283.384012,9970.2,10842.3
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,48885.441133,30344.079999999998,33163.84
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,HEXAZINONE,NA,NA,NA,NA,TRUE,NA,5160.08335,10121.46,10846.4
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,INDOXACARB,NA,NA,NA,NA,TRUE,NA,196.96835714,2411.4,2411.4
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,2107.70329561,61962.23,63467.19
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,MALATHION,NA,TRUE,NA,NA,TRUE,TRUE,6727.6706406,5659.63,5767.63
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,METHOMYL,NA,NA,NA,NA,TRUE,TRUE,8633.061,18480.31,18758.11
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,"NALED",NA,NA,NA,NA,TRUE,TRUE,12.10982,68,68
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,PARAQUAT DICHLORIDE,NA,NA,NA,NA,TRUE,NA,6853.1595387,15415.26,16073.9
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,28968.6290132,14814.16,15091
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,PERMETHRIN,NA,NA,NA,NA,TRUE,TRUE,737.4120752,5145.76,5170.76
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,13.5368184,92.3,499.6
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,TRIFLURALIN,NA,NA,NA,TRUE,TRUE,NA,1444,722,775
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,XYLENE,NA,NA,NA,TRUE,NA,NA,4.175800000000001,68,68
2014,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,ZINC PHOSPHIDE,NA,NA,NA,TRUE,NA,NA,160.544,875.42,930.42
2014,PASTURE_OTHER,MISCELLANEOUS GRASSES,ORCHARDGRASS,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,0.6996636,26,26
2014,PASTURE_OTHER,MISCELLANEOUS GRASSES,RYEGRASS,"2,4-D, DIMETHYLAMINE SALT",NA,NA,NA,TRUE,NA,NA,3847.8911718,3475.1,3595.1
2014,PASTURE_OTHER,MISCELLANEOUS GRASSES,RYEGRASS,ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,0.710866,72,72
2014,PASTURE_OTHER,MISCELLANEOUS GRASSES,RYEGRASS,BROMOXYNIL OCTANOATE,TRUE,NA,NA,NA,NA,NA,24.053876000000002,66.7,66.7
2014,PASTURE_OTHER,MISCELLANEOUS GRASSES,TURF/SOD,CHLOROTHALONIL,NA,TRUE,NA,NA,TRUE,NA,45.159714,8,1235.9
2014,PASTURE_OTHER,MISCELLANEOUS GRASSES,TURF/SOD,MANCOZEB,NA,TRUE,NA,TRUE,TRUE,NA,1224.3174749999998,101,102
2014,PASTURE_OTHER,MISCELLANEOUS GRASSES,TURF/SOD,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,742.7825289,548,4274
2014,PASTURE_OTHER,MIXED PASTURE,PASTURELAND,"2,4-D, DIETHANOLAMINE SALT",NA,NA,NA,TRUE,NA,NA,419.8565826,404.5,404.5
2014,PASTURE_OTHER,MIXED PASTURE,PASTURELAND,"2,4-D, DIMETHYLAMINE SALT",NA,NA,NA,TRUE,NA,NA,653.5801395,531.5,772.1
2014,PASTURE_OTHER,MIXED PASTURE,PASTURELAND,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,11.577867,10,320
2014,PASTURE_OTHER,MIXED PASTURE,PASTURELAND,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,1.9859142,66,1900
2014,RICE,RICE,RICE,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,114.259456,91.4,91.4
2014,RICE,RICE,RICE,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,1106.1023538,802,802
2014,RICE,RICE,RICE,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,30.4453714,935.3000000000001,1225.3
2014,RICE,RICE,RICE,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,2121.6179016,2240.7,2268
2014,RICE,RICE,RICE,PROPANIL,NA,NA,NA,NA,TRUE,NA,12817.0268969,2305.7,3241.7
2014,RICE,RICE,RICE,THIOBENCARB,NA,NA,NA,NA,NA,TRUE,2105.895,649,649
2014,RICE,WILD RICE,"RICE, WILD",LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,33.499812,1174,1174
2014,ROW,CARROTS,CARROT,BIFENTHRIN,NA,NA,NA,NA,TRUE,TRUE,2.4376618,31,106
2014,ROW,CARROTS,CARROT,DIAZINON,NA,NA,NA,NA,TRUE,TRUE,1207.312608,304.2,393.2
2014,ROW,CARROTS,CARROT,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,56.009567,56,56
2014,ROW,CARROTS,CARROT,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,927.4709973,538.7,558.7
2014,ROW,CARROTS,CARROT,LINURON,TRUE,NA,NA,NA,NA,NA,1192.175,2002.4,2065.9
2014,ROW,CARROTS,CARROT,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,488.7853731,516.2,605.2
2014,ROW,COLE CROPS (MIXTURE OF 22-25),CABBAGE,(S)-CYPERMETHRIN,NA,NA,NA,NA,NA,TRUE,0.28603044,20,20
2014,ROW,COLE CROPS (MIXTURE OF 22-25),CABBAGE,BIFENTHRIN,NA,NA,NA,NA,TRUE,TRUE,0.85809132,20,20
2014,ROW,COLE CROPS (MIXTURE OF 22-25),CABBAGE,INDOXACARB,NA,NA,NA,NA,TRUE,NA,1.314,20,20
2014,ROW,"MELONS, SQUASH, AND CUCUMBERS (ALL TYPES)",CUCUMBER,ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,0.77509341,51,51
